"x" "y" "z"
"44" 5.77765232322266 1.6094379124341 -0.0160961538461538
"45" 5.29831736654804 2.07944154167984 -0.0655000000000001
"46" 4.61512051684126 2.89037175789616 -0.001
"47" 4.14313472639153 3.40119738166216 0.0905128205128205
"48" 4.30406509320417 3.3322045101752 0.00755952380952385
"49" 5.61312810638807 2.19722457733622 0.0495622895622896
"50" 5.52146091786225 1.94591014905531 0.0052091236494598
"51" 3.91202300542815 1.79175946922805 0.0435959595959596
"52" 3.68887945411394 2.07944154167984 0.109484126984127
"53" 4.88280192258637 1.38629436111989 0.0302340252340252
"54" 5.29831736654804 2.39789527279837 0.0284987492182615
"55" 5.04342511691925 2.19722457733622 0.00147446236559134
"56" 3.78418963391826 1.38629436111989 -0.0157777777777778
"57" 3.8286413964891 1.6094379124341 0.0155555555555555
"58" 4.56434819146784 1.6094379124341 0.000222222222222235
"59" 4.8283137373023 1.6094379124341 -0.0884333333333334
"60" 4.68213122712422 2.07944154167984 0.0101091661961228
"61" 4.99043258677874 1.94591014905531 -0.00139737274220031
"62" 5.18178355029209 2.63905732961526 0.0134320034320035
"63" 3.76120011569356 1.09861228866811 -0.0233888888888889
"64" 4.47733681447821 1.09861228866811 -0.0486928104575164
"65" 3.87120101090789 1.6094379124341 -0.0911111111111111
"66" 3.91202300542815 1.79175946922805 -0.0555353535353535
"67" 4.46590811865458 1.38629436111989 -0.0132679738562091
"68" 4.18965474202643 1.79175946922805 0.0283882783882784
"69" 4.70953020131233 1.38629436111989 -0.0306493506493507
"70" 4.29045944114839 1.79175946922805 0.137904761904762
"71" 3.91202300542815 1.6094379124341 -0.108
"72" 4.24849524204936 2.07944154167984 0.0287545787545788
"73" 5.01727983681492 1.79175946922805 0.0812740081572118
"74" 3.58351893845611 3.13549421592915 0.222857142857143
"75" 4.46590811865458 2.39789527279837 0.0188097695218438
"76" 4.60517018598809 1.79175946922805 0.101604010025063
"77" 4.20469261939097 2.77258872223978 0.0632673992673993
"78" 4.86753445045558 2.19722457733622 0.0123361823361823
"79" 5.34233425196481 1.94591014905531 0.000523188288361287
"80" 4.9416424226093 1.38629436111989 0.00285714285714289
"81" 5.36597601502185 2.30258509299405 0.164682371891674
"82" 4.67282883446191 3.40119738166216 0.0755844155844155
"83" 5.57594910314632 1.09861228866811 0.00454415954415954
"84" 5.72358510195238 1.38629436111989 -0.00880486515071388
"85" 5.58724865840025 3.13549421592915 -0.00190775681341715
"86" 6.3261494731551 1.6094379124341 0.00161036036036033
"87" 5.40267738187228 1.09861228866811 -0.0305858585858586
"88" 5.94017125272043 1.09861228866811 0.00236842105263158
"89" 6.14846829591765 1.09861228866811 0.328682560897783
"90" 4.52178857704904 2.39789527279837 0.0467010663914689
"91" 5.73657229747919 1.94591014905531 -0.0151612903225806
"92" 5.2040066870768 2.56494935746154 0.00606606606606608
"93" 5.8171111599632 2.07944154167984 -0.000565887141830923
"94" 5.06890420222023 2.77258872223978 0.0477822580645161
"95" 4.14313472639153 3.46573590279973 0.0928205128205128
"96" 5.99146454710798 2.07944154167984 0.0169229176433818
"97" 5.99146454710798 2.07944154167984 0.020068995155493
"98" 5.45958551414416 2.56494935746154 -0.00130357693493677
"99" 5.64897423816121 2.39789527279837 0.0267444473252095
"100" 5.68357976733868 2.484906649788 0
"101" 6.21460809842219 2.07944154167984 0.114269706970697
"102" 5.59842195899838 2.63905732961526 -0.00814814814814813
"103" 5.52942908751142 2.70805020110221 0.0282303321328532
"104" 6.08677472691231 2.19722457733622 -0.00180784990548655
"105" 6.16331480403464 1.38629436111989 -0.000430011198208291
"106" 4.81218435537242 3.68887945411394 0.0712153846153846
"107" 5.99146454710798 1.79175946922805 0.000750000000000028
"108" 6.31716468674728 1.94591014905531 0.00522695097695103
"109" 6.32076829425058 1.94591014905531 0.253757166257166
"110" 5.08140436498446 3.68887945411394 0.00788673020527864
"111" 5.53338948872752 3.63758615972639 0.0291420814479638
"112" 4.66343909411207 4.07753744390572 0.410363636363636
"113" 6.3261494731551 1.6094379124341 0.000719111969111896
"114" 5.36597601502185 2.30258509299405 0.165557736836807
"115" 5.99146454710798 1.94591014905531 -0.04875
"116" 4.78749174278205 1.38629436111989 -0.0299869565217391
"117" 5.91079664404053 2.19722457733622 0.0538652350981118
"118" 6.93147180559945 1.09861228866811 0.0389693926351028
"119" 6.16331480403464 1.38629436111989 -0.0130352743561031
"120" 6.36818718635049 2.39789527279837 -0.0135337959008328
"121" 6.13556489108174 2.30258509299405 -0.0397755960729312
"122" 6.49526555593701 1.38629436111989 -0.0653770790612896
"123" 5.99146454710798 2.07944154167984 0.0270298093452102
"124" 6.61740297797448 1.6094379124341 -0.0144653243847875
"125" 6.21460809842219 2.07944154167984 0.0694058005800581
"126" 6.4377516497364 1.94591014905531 0.3312
"127" 6.10924758276437 1.38629436111989 -0.00555555555555554
"128" 6.23048144757848 2.39789527279837 -0.000603615472912211
"129" 6.22653666928747 2.63905732961526 0.0173891283245972
"130" 6.39859493453521 1.94591014905531 0.198469696969697
"131" 5.78996017089725 3.63758615972639 0.0186666666666667
"132" 4.97673374242057 4.55387689160054 0.0829014778325123
"133" 7.05272104923232 1.79175946922805 0.000612031646514466
"134" 6.49526555593701 1.38629436111989 -0.0515556674475919
"135" 6.49526555593701 1.38629436111989 -0.0381050822754319
"136" 6.4377516497364 1.6094379124341 -0.0539101689708141
"137" 5.99146454710798 2.07944154167984 -0.0346997187060478
"138" 5.27299955856375 3.13549421592915 0.0542941970310391
"139" 5.73657229747919 2.19722457733622 0.0167741935483871
"140" 5.26785815906333 3.49650756146648 4.04858299595245e-05
"141" 6.21460809842219 3.17805383034795 0
"142" 6.89770494312864 2.63905732961526 0.00696969696969696
"143" 5.75257263882563 2.63905732961526 -0.0130485151049666
"144" 4.60517018598809 1.38629436111989 -0.00266917293233082
"145" 6.49526555593701 1.38629436111989 -0.0614809751651857
"146" 6.25766758788264 3.09104245335832 0.00979853479853476
"147" 7.60090245954208 1.94591014905531 0.00205
"148" 6.34388043412633 3.43398720448515 0.0174231654549996
"149" 6.86484777797086 2.30258509299405 0.00594844141370299
"150" 6.61338421837956 3.61091791264422 0.0177228490235202
"151" 7.22402480828583 1.6094379124341 0.00204167219641671
"152" 5.69035945432406 3.63758615972639 0.0253744398986947
"153" 5.86078622346587 3.55534806148941 0.0621810865191147
"154" 5.99893656194668 3.63758615972639 0.0101334688346884
"155" 5.85507192220243 3.80666248977032 0.0910766045548653
"156" 4.97673374242057 4.55387689160054 0.102758620689655
"157" 5.33753807970132 4.11087386417331 0.128445560867569
"158" 6.64378973314767 2.19722457733622 -0.00992190815720229
"159" 6.5366915975913 2.70805020110221 0.00363684932726616
"160" 6.12686918411419 3.68887945411394 -0.00303870043000476
"161" 7.454719949364 1.94591014905531 0.0350129848370613
"162" 7.60140233458373 1.09861228866811 0.00374950062187884
"163" 6.85646198459459 2.30258509299405 0.118415561883184
"164" 6.29156913955832 3.04452243772342 0.00960401840578462
"165" 6.49375383985169 3.63758615972639 0.0173811610914866
"166" 5.48063892334199 4.8283137373023 0.134598711825156
"167" 6.39692965521615 4.12713438504509 0.001
"168" 6.22653666928747 2.63905732961526 0.0122618132401475
"169" 6.74051935960622 2.94443897916644 0.021516408930436
"170" 6.27476202124194 4.63472898822964 0.109028390054664
"171" 7.01121398735037 3.09104245335832 0.0131715338494552
"172" 6.55819780281227 3.63758615972639 0.0104824692837878
"173" 7.29505641646263 2.30258509299405 0.0229399442544415
"174" 6.84268328223842 3.91202300542815 0.0139959099909037
"175" 6.14846829591765 1.38629436111989 0.115877373598719
"176" 6.90775527898214 3.04452243772342 0.049700857521438
"177" 6.94985645500077 3.63758615972639 0.00221658166395
"178" 7.74500280351584 2.99573227355399 0.00489177489177495
"179" 6.98193467715639 3.63758615972639 0.00119596384038889
"180" 6.73459165997295 4.26267987704132 0.00345031829831466
"181" 7.68616230349291 1.38629436111989 -0.032829061075094
"182" 8.30696586536857 2.07944154167984 0.00372672115523998
"183" 7.35436233042148 3.63758615972639 0.0054327435078233
"184" 8.04141290939305 1.94591014905531 0.00379794025816671
"185" 6.96129604591017 3.73766961828337 0.00911535366180805
"186" 9.0642735958414 1.6094379124341 1.15874544930339e-05
"187" 8.48446336679332 1.79175946922805 0.0147550805640543
"188" 7.65396918047877 3.09104245335832 0.00227612567791158
"189" 7.2848209125686 3.63758615972639 -0.00651320434966818
"190" 7.60090245954208 3.87120101090789 0.00150000000000006
"191" 7.2848209125686 3.63758615972639 -0.00309584333662849
"192" 6.68085467879022 1.6094379124341 -0.0216988993710693
"193" 8.33734856449717 2.19722457733622 0.00749333888687109
"194" 8.2553088117856 1.79175946922805 0.0030905707115273
"195" 8.6285556592697 3.61091791264422 0.00105544061442631
"196" 7.60090245954208 4.34380542185368 -0.00274999999999992
"197" 8.59489469908009 1.79175946922805 0.159862472037186
"198" 6.90775527898214 3.04452243772342 0.00950000000000006
"199" 8.60758219114392 2.39789527279837 0.0271144724650022
"200" 7.60090245954208 5.48479693349065 0.1629
"201" 7.10002716662926 4.61512051684126 -0.0233521141759261
"202" 8.57546209954021 1.09861228866811 0.336379851188097
"203" 7.60090245954208 4.17438726989564 -0.00475000000000003
"204" 8.87192625111763 1.79175946922805 0.00615791045206926
"205" 7.79028238070348 4.76217393479776 0.0226730428477924
"206" 9.46962296990626 2.19722457733622 0
"207" 7.83755436088108 4.29045944114839 0.00710332031402272
"208" 9.32215004702819 1.94591014905531 0.0040418702213465
"209" 9.31063809329155 3.43398720448515 0.0276980281325755
"210" 9.01091334727929 2.19722457733622 -0.00133029535714091
"211" 9.20643274714516 2.70805020110221 0.023411429705619
"212" 8.79087775422416 2.70805020110221 0.0113781174998226
"213" 9.30492301446213 2.83321334405622 0.00235621206161485
"214" 9.01091334727929 2.56494935746154 0.01080332046775
"215" 9.01091334727929 2.19722457733622 0.111595687210107
"216" 9.16083495207234 1.94591014905531 0.000714385070896384
"217" 7.60090245954208 5.37989735354046 -0.00170000000000003
"218" 9.15546171046619 3.66356164612965 0.00166905148844698
"219" 9.01091334727929 2.19722457733622 0.0043213688613073
"220" 8.51719319141624 3.71357206670431 0.0388590777790778
"221" 8.90923527919226 3.04452243772342 -0.00425692231958286
"222" 8.90923527919226 3.04452243772342 0.191202697310621
"223" 8.42551640284433 3.89182029811063 0.0108063353894045
"224" 9.65149432249285 1.79175946922805 0.103627911103187
"225" 8.63408694288774 4.17438726989564 0.000160427243441785
"226" 9.01091334727929 3.09104245335832 -0.000244051250762656
"227" 9.9349862195955 2.19722457733622 0.0190359211433058
"228" 8.43402895015547 4.06044301054642 0.026667383976629
"229" 9.90348755253613 2.83321334405622 0.0190449431468714
"230" 9.61447125707121 2.70805020110221 0.290447557794184
"231" 10.5806577785729 2.30258509299405 0.0702941918147456
"232" 9.01091334727929 3.49650756146648 -0.00814183632073606
"233" 10.0338138142117 2.19722457733622 0.0374649320488909
"234" 9.85324633609938 2.484906649788 0.0904362519107766
"235" 7.78613643778307 5.7037824746562 -0.0341493127601733
"236" 9.01091334727929 3.49650756146648 0.236426373531899
"237" 9.9349862195955 2.19722457733622 0.0395639534883722
"238" 10.6156527389318 2.39789527279837 -0.00258290752143076
"239" 10.5806577785729 2.30258509299405 0.00720672418354873
"240" 9.61580548008435 3.89182029811063 0.0947865358518373
"241" 9.71709773156622 2.94443897916644 -0.0349357423668764
"242" 9.52879410309472 3.71357206670431 0.033618551977209
"243" 10.0338138142117 2.83321334405622 0.0672533664404615
"244" 10.6156527389318 2.39789527279837 0.0940320948564614
"245" 10.7190956990443 2.83321334405622 0.00660903278289882
"246" 10.7213271770534 2.19722457733622 0.173526207691114
"247" 10.6156527389318 2.39789527279837 0.0820374552008023
"248" 7.86326672400957 6.21660610108486 0.172384615384615
"249" 9.57463620304628 4.69134788222914 0.0260159223051007
"250" 11.7835020695191 2.83321334405622 0.00913467088143849
